,city,geo_lat,geo_lon,region,region_iso_code,federal_district,capital_marker,okato,oktmo,kladr_id,fias_id,unparsed_parts,query_city,query_region
423,Дедовск,55.8703276,37.1245043,Московская,RU-MOS,Центральный,0,46433506000,46733000006,5004600200000,05b3833e-37b3-470e-bf21-78adf1eec36f,,Дедовск,Московская область
424,Дзержинский,55.6240869,37.8440276,Московская,RU-MOS,Центральный,0,46411000000,46711000001,5000002300000,6fa8b59c-cda7-4c98-8b41-e0bcb2867e16,,Дзержинский,Московская область
425,,56.3477457,37.526672,Московская,RU-MOS,Центральный,0,46415000000,46715000001,5004500000000,0d8a246f-6446-403e-91c6-3aec9cdbfc32,,Дмитров,Московская область
426,Долгопрудный,55.9385999,37.5101021,Московская,RU-MOS,Центральный,0,46416000000,46716000001,5000002900000,dcf522ad-e032-4db9-9dbb-e30d2cddfadb,,Долгопрудный,Московская область
427,Домодедово,55.4363283,37.7664984,Московская,RU-MOS,Центральный,0,46409000000,46709000001,5000000100000,d177d438-ea69-4169-854c-d4512d7c8ebe,,Домодедово,Московская область
428,Дрезна,55.7443143,38.8498479,Московская,RU-MOS,Центральный,0,46457506000,46757000006,5000100100000,70643e37-137c-4e66-a06e-22feb7784740,,Дрезна,Московская область
429,Дубна,56.741786,37.1757223,Московская,RU-MOS,Центральный,0,46418000000,46718000001,5000000300000,c86ad06c-c721-4a7e-aa06-f622eed83b6f,,Дубна,Московская область
430,Егорьевск,55.3830113,39.0358317,Московская,RU-MOS,Центральный,0,46422000000,46722000001,5000003900000,17a3426e-add6-4b2e-b4b1-6f36da02b6ab,,Егорьевск,Московская область
431,Жуковский,55.599803,38.1224298,Московская,RU-MOS,Центральный,0,46425000000,46725000001,5000000500000,fd91f393-4820-437f-a50c-907e9856c374,,Жуковский,Московская область
432,Зарайск,54.762456,38.8850978,Московская,RU-MOS,Центральный,1,46429000000,46729000001,5000004600000,98e62df9-591a-45af-876e-471060d057aa,,Зарайск,Московская область
433,Звенигород,55.7297089,36.8554029,Московская,RU-MOS,Центральный,0,46455511000,46755000011,5004200400000,4bae8c68-e107-4352-9d4b-f937f90469ac,,Звенигород,Московская область
434,Ивантеевка,55.9741665,37.9207539,Московская,RU-MOS,Центральный,0,46432000000,46732000001,5000000700000,e12cf909-779a-4352-af51-7a2a07668f60,,Ивантеевка,Московская область
435,,55.9062267,36.8601454,Московская,RU-MOS,Центральный,0,46433000000,46733000001,5004600000000,f05b2b62-f54c-4b44-aff2-6bc3e55a640c,,Истра,Московская область
436,Кашира,54.853337,38.1904392,Московская,RU-MOS,Центральный,0,46435000000,46735000001,5000003800000,45b3f9ac-43cd-4bd0-90af-74cf64ea67f7,,Кашира,Московская область
437,,56.3425605,36.7240032,Московская,RU-MOS,Центральный,0,46437000000,46737000001,5004700000000,2365151a-7a78-4af5-a8fb-a4faff856df5,,Клин,Московская область
438,Коломна,55.102814,38.7531002,Московская,RU-MOS,Центральный,0,46438000000,46738000001,5000002700000,b367fb03-29f9-4dac-8d85-01595cfb6ad9,,Коломна,Московская область
439,Королёв,55.9161773,37.8545415,Московская,RU-MOS,Центральный,0,46434000000,46734000001,5000000900000,819d6910-b4d1-474f-ad10-c1fa944dfca4,,Королев,Московская область
440,Котельники,55.6597925,37.8631156,Московская,RU-MOS,Центральный,0,46444000000,46739000001,5000003200000,67488a01-ccb7-4638-bcad-117db0fbe9a3,,Котельники,Московская область
441,Красноармейск,56.105426,38.140838,Московская,RU-MOS,Центральный,0,46443000000,46743000001,5000001000000,bc5d23ce-e886-4dc7-976c-6b8be6d501d2,,Красноармейск,Московская область
442,Красногорск,55.8317203,37.3295266,Московская,RU-MOS,Центральный,1,46439000000,46744000001,5000004900000,63fcf18a-365e-451f-baee-8d09ac50b773,,Красногорск,Московская область
443,Краснозаводск,56.4409979,38.2320307,Московская,RU-MOS,Центральный,0,46428506000,46728000006,5004100300000,6bec0be0-e5a7-4bf1-907a-9a1dadedc867,,Краснозаводск,Московская область
444,Краснознаменск,55.5978959,37.0393709,Московская,RU-MOS,Центральный,0,46505000000,46706000001,5000001100000,6e8a99b2-e6bd-4169-acb3-f7e6cd53be3b,,Краснознаменск,Московская область
445,Кубинка,55.5754955,36.6951995,Московская,RU-MOS,Центральный,0,46455516000,46755000016,5004200300000,50341359-842b-4ba1-b7f2-398a7b72f829,,Кубинка,Московская область
446,Куровское,55.5792277,38.9207723,Московская,RU-MOS,Центральный,0,46457511000,46757000011,5000100200000,9eb64ec8-9b97-465c-8c4d-ae667862dd62,,Куровское,Московская область
447,Ликино-Дулёво,55.7078257,38.9578093,Московская,RU-MOS,Центральный,0,46457516000,46757000016,5000100300000,4ae832d1-e532-45a2-b8a7-8f29aa0149e9,,Ликино-Дулево,Московская область
448,Лобня,56.0328881,37.4614035,Московская,RU-MOS,Центральный,0,46440000000,46740000001,5000001200000,67c493d4-d141-407e-868b-dafc289503f3,,Лобня,Московская область
449,Лосино-Петровский,55.8713214,38.200599,Московская,RU-MOS,Центральный,0,46442000000,46742000001,5000003100000,96c869d9-51a8-4db6-8011-9fc459c9a78c,,Лосино-Петровский,Московская область
450,Луховицы,54.9652077,39.0260266,Московская,RU-MOS,Центральный,1,46447000000,46747000001,5000004800000,7c6d9ebf-8b6a-4435-a174-eb8018f7c598,,Луховицы,Московская область
451,Лыткарино,55.5778163,37.9033507,Московская,RU-MOS,Центральный,0,46441000000,46741000001,5000001300000,bba16a72-09e1-4f3f-93af-df5ecab6714b,,Лыткарино,Московская область
452,Люберцы,55.7003989,37.9606238,Московская,RU-MOS,Центральный,1,46448000000,46748000001,5000005000000,427b4e19-f221-4abc-8904-81f7409c1ce3,,Люберцы,Московская область
453,Можайск,55.5069259,36.024043,Московская,RU-MOS,Центральный,1,46445000000,46745000001,5000005600000,4f86a11c-4258-4859-a227-a79c9ef400ff,,Можайск,Московская область
454,Мытищи,55.9105782,37.7363579,Московская,RU-MOS,Центральный,0,46446000000,46746000001,5000004400000,5f290be7-14ff-4ccd-8bc8-2871a9ca9d5f,,Мытищи,Московская область
455,,55.386185,36.734484,Московская,RU-MOS,Центральный,0,46450000000,46750000001,5004800000000,08c78435-6ed8-4d7f-a7ed-3f73e2fa6359,,Наро-Фоминск,Московская область
456,,55.8686133,38.4622104,Московская,RU-MOS,Центральный,0,46451000000,46751000001,5004300000000,40ae04e3-9a69-44ea-8bd7-6c6f08e1a4ca,,Ногинск,Московская область
457,,55.6789455,37.263686,Московская,RU-MOS,Центральный,0,46455000000,46755000001,5004200000000,6ae8ad9e-aa6c-4849-92d8-8e637059c9b0,,Одинцово,Московская область
458,Озёры,54.8541006,38.5599196,Московская,RU-MOS,Центральный,0,46456000000,46756000001,5000004000000,e778b800-b432-4150-82fd-d415911fb700,,Озеры,Московская область
459,,55.8151421,38.9869822,Московская,RU-MOS,Центральный,0,46457000000,46757000001,5000100000000,0f2f2d09-8e7a-4356-bd4d-0b055d802e7b,,Орехово-Зуево,Московская область
460,Павловский Посад,55.7807244,38.6596983,Московская,RU-MOS,Центральный,1,46459000000,46759000001,5000004700000,bb464d94-30bf-4cf8-a320-905733fa67e2,,Павловский Посад,Московская область
461,Пересвет,56.4158326,38.1733534,Московская,RU-MOS,Центральный,0,46428511000,46728000011,5004100200000,ea80b93f-7a37-455e-a42c-33f13ab8bc06,,Пересвет,Московская область
462,Подольск,55.4389322,37.5703482,Московская,RU-MOS,Центральный,0,46460000000,46760000001,5000002400000,b22cf685-e391-42c8-aab5-a9aadb9193d4,,Подольск,Московская область
463,Протвино,54.8705984,37.2182749,Московская,RU-MOS,Центральный,0,46467000000,46767000001,5000001400000,9990bc45-c7c1-407e-bdd2-5526e4f742d2,,Протвино,Московская область
464,Пушкино,56.0103638,37.8471403,Московская,RU-MOS,Центральный,1,46458000000,46758000001,5000006700000,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,,Пушкино,Московская область
465,Пущино,54.8324412,37.6210346,Московская,RU-MOS,Центральный,0,46462000000,46762000001,5000001500000,49579edb-77cd-4967-9ef2-5530c4076067,,Пущино,Московская область
466,Раменское,55.5495132,38.2728914,Московская,RU-MOS,Центральный,1,46468000000,46768000001,5000006300000,a54506e0-5641-4d8c-b543-7bcce2c9887f,,Раменское,Московская область
467,Реутов,55.7582621,37.8618553,Московская,RU-MOS,Центральный,0,46464000000,46764000001,5000001600000,e0504cf6-4d81-401c-b18b-434457aaaa21,,Реутов,Московская область
468,Рошаль,55.6632776,39.8656147,Московская,RU-MOS,Центральный,0,46486506000,46786000006,5004900200000,377ca4f0-3268-42b4-bf68-af98c3682503,,Рошаль,Московская область
469,Руза,55.7014744,36.1959206,Московская,RU-MOS,Центральный,1,46466000000,46766000001,5000004500000,9e6c2327-d7ee-49b1-b36c-0bfc0eb5f145,,Руза,Московская область
470,,56.3062548,38.1502661,Московская,RU-MOS,Центральный,0,46428000000,46728000001,5004100000000,7baaac39-aa31-4712-893d-51ef80124a86,,Сергиев Посад,Московская область
471,Серпухов,54.9226466,37.4033859,Московская,RU-MOS,Центральный,0,46470000000,46770000001,5000002800000,efc02a6a-273b-4a49-aef9-a5606ef8591c,,Серпухов,Московская область
472,Солнечногорск,56.185102,36.977631,Московская,RU-MOS,Центральный,1,46471000000,46771000001,5000006500000,d4dadcfd-355d-4fe9-963d-48ad122a7778,,Солнечногорск,Московская область
473,Старая Купавна,55.810648,38.175624,Московская,RU-MOS,Центральный,0,46451506000,46751000006,5004300300000,d49d936b-188f-4186-b2db-47e4b36682d6,,Старая Купавна,Московская область
474,Ступино,54.886274,38.078228,Московская,RU-MOS,Центральный,1,46476000000,46776000001,5000005400000,f516f0a9-3882-42fb-ae68-87a433e83e06,,Ступино,Московская область
475,Талдом,56.7308564,37.5276003,Московская,RU-MOS,Центральный,1,46478000361,46778000001,5000005900000,5f2757f9-6cb1-41a6-9610-ee4f73a2f803,,Талдом,Московская область
476,Фрязино,55.9590588,38.0410235,Московская,RU-MOS,Центральный,0,46480000000,46780000001,5000001900000,13696e0e-4c75-49aa-9c83-0a6faf5074ee,,Фрязино,Московская область
477,Химки,55.888657,37.4303702,Московская,RU-MOS,Центральный,0,46483000000,46783000001,5000003000000,d76255c8-3173-4db5-a39b-badd3ebdf851,,Химки,Московская область
478,Хотьково,56.2516982,37.9396017,Московская,RU-MOS,Центральный,0,46428516000,46728000016,5004100100000,6cdcecfe-4d41-426c-bac4-034348f7068b,,Хотьково,Московская область
479,Черноголовка,56.0100707,38.3792047,Московская,RU-MOS,Центральный,0,46485000000,46781000001,5000003500000,70c5b1c8-43ec-471f-b3df-fd6f60557332,,Черноголовка,Московская область
