,city,region_name,lat_x,lon_x,lat_y,lon_y,distance_km
611,Чайковский,Пермский край,56.7781501,54.1477965,56.7787468,54.1500704,0.15359869352339603
689,Элиста,Республика Калмыкия,46.3083344,44.2702088,46.306999,44.270187,0.14849914628977187
395,Сертолово,Ленинградская область,60.1446932,30.2095918,60.143707,30.207806,0.14763906578174393
298,Солигалич,Костромская область,59.0784867,42.2878423,59.0775157,42.286097,0.14697917402536995
60,Новозыбков,Брянская область,52.537173,31.9357991,52.537086,31.93367,0.14432413602744257
154,Гаврилов Посад,Ивановская область,56.5586946,40.1228906,56.5585501,40.1205669,0.14329465310865985
974,Красный Холм,Тверская область,58.0571446,37.1126156,58.056507,37.114731,0.14322873219975682
339,Канск,Красноярский край,56.2051282,95.7051096,56.205997,95.706787,0.14175905300639435
225,Ермолино,Калужская область,55.1971758,36.5952722,55.1959779,36.5959883,0.14074040726068243
487,Апатиты,Мурманская область,67.5677761,33.4067929,67.568626,33.404392,0.13895581317633357
845,Ершов,Саратовская область,51.3508505,48.2762226,51.34985,48.275078,0.13673068924856258
488,Гаджиево,Мурманская область,69.2491311,33.315341,69.250359,33.315281,0.136556709806922
309,Ейск,Краснодарский край,46.71157,38.2763895,46.7110877,38.2747683,0.13473880198253216
499,Полярные Зори,Мурманская область,67.373084,32.4975636,67.374084,32.495792,0.13456606923693085
394,Светогорск,Ленинградская область,61.1111282,28.8725865,61.1112542,28.8701036,0.13411406261800088
953,Ставрополь,Ставропольский край,45.044516,41.9689655,45.0433245,41.9690934,0.132869279459561
211,Нестеров,Калининградская область,54.6313814,22.5713736,54.6325455,22.5710998,0.13063608369588967
513,Дзержинск,Нижегородская область,56.2376047,43.4599416,56.2382157,43.4617405,0.13028244253640575
958,Моршанск,Тамбовская область,53.4436216,41.8115478,53.442902,41.813099,0.1302195959222958
1099,Цивильск,Чувашская Республика,55.8650213,47.4729349,55.8661072,47.473703,0.1299101120369832
696,Олонец,Республика Карелия,60.9794025,32.9725519,60.979276,32.9749376,0.12945929013516688
798,Гуково,Ростовская область,48.0448904,39.9484672,48.0460281,39.94867724242869,0.1274664265016213
537,Сольцы,Новгородская область,58.1201281,30.309351,58.119003,30.309679,0.1265796652185135
718,Джанкой,Республика Крым,45.7092306,34.3883372,45.7093755,34.3899131,0.12342061444347598
41,Харабали,Астраханская область,47.408999,47.2525345,47.4083742,47.2538899,0.12341081084152894
222,Балабаново,Калужская область,55.1773714,36.6566951,55.1783579,36.6575564,0.12257079937916138
151,Чита,Забайкальский край,52.0340142,113.4994,52.033409,113.500893,0.12230892417211284
387,Никольское,Ленинградская область,59.7043309,30.7874571,59.7034799,30.7861084,0.12115216207110079
1085,Челябинск,Челябинская область,55.1602624,61.4008078,55.1598408,61.4025547,0.12046622128082424
156,Иваново,Ивановская область,56.9993792,40.9728272,56.9984452,40.9737394,0.11763562835634626
53,Брянск,Брянская область,53.2419535,34.3652146,53.2423778,34.3668288,0.11731838518306435
883,Волчанск,Свердловская область,59.9351707,60.0798618,59.9347177,60.0779677,0.11692096456361188
581,Городище,Пензенская область,53.2726916,45.7026142,53.273724,45.702282,0.11690356904848981
761,Альметьевск,Республика Татарстан,54.9014619,52.2970467,54.9005008,52.2963777,0.11511137887471747
450,Луховицы,Московская область,54.9652077,39.0260266,54.9655573,39.0277188,0.11480155376781745
767,Елабуга,Республика Татарстан,55.7567107,52.0543794,55.7577131,52.0539938,0.11404312232249213
594,Горнозаводск,Пермский край,58.3742532,58.3231716,58.374001,58.325058,0.11350965057692612
427,Домодедово,Московская область,55.4363283,37.7664984,55.4368213,37.7680693,0.11324899871554311
381,Коммунар,Ленинградская область,59.6215133,30.3934125,59.6221955,30.3919223,0.11303179563443011
159,Кохма,Ивановская область,56.9324606,41.0931657,56.9315448,41.0939402,0.11215125548251381
1,Барнаул,Алтайский край,53.3479968,83.7798064,53.347402,83.7784496,0.11173895543005799
732,Козьмодемьянск,Республика Марий Эл,56.3334036,46.546675,56.3324346,46.5462855,0.11039057460574082
1042,Камбарка,Удмуртская Республика,56.2659916,54.193374,56.2652515,54.1945613,0.11021783197232463
894,Краснотурьинск,Свердловская область,59.7636635,60.1934525,59.764631,60.1936117,0.10794977205798743
364,Обоянь,Курская область,51.2119324,36.2755133,51.211079,36.276245,0.10771546043918104
486,Яхрома,Московская область,56.2890516,37.4831799,56.289936,37.4838441,0.10654137653046666
56,Злынка,Брянская область,52.4267015,31.7360399,52.4274018,31.7371106,0.10646150820643256
70,Владимир,Владимирская область,56.1280804,40.4084376,56.1288899,40.4075203,0.10646051125648329
34,Сольвычегодск,Архангельская область,61.3319616,46.920441,61.331333,46.918938,0.10636697824949357
150,Хилок,Забайкальский край,51.3634856,110.4590898,51.3628436,110.4579749,0.10529823559830072
863,Макаров,Сахалинская область,48.6236334,142.7803205,48.6242527,142.7814002,0.10507017508779366
344,Назарово,Красноярский край,56.0113799,90.4168775,56.011593,90.418503,0.1037838581889841
251,Анжеро-Судженск,Кемеровская область - Кузбасс,56.0786281,86.0201278,56.077808,86.019356,0.10300252789025115
40,Нариманов,Астраханская область,46.6916565,47.8502476,46.692261,47.851238,0.10111509140886046
752,Якутск,Республика Саха (Якутия),62.0281405,129.7325887,62.027287,129.732086,0.09845986018599835
964,Белый,Тверская область,55.8339056,32.9389741,55.833073,32.939487,0.09796471391604405
238,Обнинск,Калужская область,55.0943144,36.6121639,55.0951738,36.611913,0.09688523034278503
855,Хвалынск,Саратовская область,52.4951572,48.1045771,52.495499,48.105888,0.09654172926797865
302,Анапа,Краснодарский край,44.8950433,37.3163282,44.894272,37.316887,0.096400711873109
345,Норильск,Красноярский край,69.3489978,88.2009846,69.3498394,88.200517,0.09536124124504058
42,Алексеевка,Белгородская область,50.6299647,38.6880342,50.6299364,38.6867154,0.0930733033013185
1003,Советск,Тульская область,53.9338874,37.6316141,53.9346588,37.6320858,0.09116444529031605
396,Сланцы,Ленинградская область,59.1178185,28.0881475,59.11726,28.086979,0.09112839771054689
536,Пестово,Новгородская область,58.5973723,35.8143898,58.5981825,35.81432054429986,0.0901794406323163
1102,Ядрин,Чувашская Республика,55.9406974,46.2020896,55.9407976,46.2006586,0.08980891902575118
1052,Бикин,Хабаровский край,46.8185743,134.2550718,46.819363,134.254822,0.08973561665463375
481,Шатура,Московская область,55.5777427,39.5445712,55.578403,39.5437584,0.08944809363354364
515,Княгинино,Нижегородская область,55.8205915,45.032337,55.821281,45.031601,0.08939743203535051
64,Стародуб,Брянская область,52.5852257,32.760403,52.584446,32.760098,0.08911378679042853
912,Серов,Свердловская область,59.6047724,60.5753882,59.6051905,60.574043,0.08881999875478337
44,Бирюч,Белгородская область,50.6484585,38.4005083,50.6491642,38.3999281,0.08849289380829692
115,Вытегра,Вологодская область,61.0063465,36.4495137,61.006355,36.451122,0.08668864682875846
714,Алушта,Республика Крым,44.6764304,34.4100624,44.677112,34.4095393,0.08634191260254376
200,Багратионовск,Калининградская область,54.3866518,20.6418091,54.3868191,20.6405124,0.0859975780823814
540,Чудово,Новгородская область,59.1248394,31.6866241,59.1240916,31.686279384661383,0.08544649509048288
889,Каменск-Уральский,Свердловская область,56.414962,61.9188674,56.415451,61.917797,0.08539014546779329
882,Верхотурье,Свердловская область,58.8622073,60.8103945,58.861702,60.809338,0.08274811561878324
444,Краснознаменск,Московская область,55.5978959,37.0393709,55.5971787,37.0395057,0.08019741203406737
623,Находка,Приморский край,42.8239372,132.8927361,42.8246489,132.8926,0.07991204300950391
529,Чкаловск,Нижегородская область,56.7651262,43.242077,56.764915,43.243324,0.07954183866148767
577,Мценск,Орловская область,53.2788438,36.5749105,53.278984,36.576077,0.0791068766675218
937,Георгиевск,Ставропольский край,44.1485694,43.4739851,44.1478944,43.4741718,0.07652049623839317
572,Ясный,Оренбургская область,51.036838,59.874344,51.036957,59.873268,0.07639036608447944
338,Иланский,Красноярский край,56.2374037,96.067267,56.23806,96.06694,0.0757232851008562
315,Лабинск,Краснодарский край,44.6354363,40.7245341,44.6347953,40.7242185,0.07552394943215304
12,Белогорск,Амурская область,50.9213415,128.4739471,50.921326,128.47287,0.07551987186476242
560,Тюкалинск,Омская область,55.8703415,72.1954747,55.870556,72.196617,0.0751508560508441
118,Кириллов,Вологодская область,59.8591523,38.3748782,59.8588453,38.3760743,0.07500229117027725
307,Горячий Ключ,Краснодарский край,44.6344864,39.1354738,44.6342653,39.1363613,0.07440423916272942
701,Сортавала,Республика Карелия,61.703367,30.6916998,61.70274,30.691231,0.07396890279193091
576,Малоархангельск,Орловская область,52.4002192,36.5038579,52.399578,36.504021,0.07215177002471704
474,Ступино,Московская область,54.886274,38.078228,54.886598,38.0772589,0.07169261635080727
428,Дрезна,Московская область,55.7443143,38.8498479,55.7448093,38.8491341,0.07089120170346551
3,Бийск,Алтайский край,52.5393864,85.2138453,52.5394905,85.2148673,0.07008088896627884
170,Алзамай,Иркутская область,55.5551233,98.6643699,55.554956,98.6654191,0.06855988470303669
400,Тосно,Ленинградская область,59.5407098,30.877812,59.5412777,30.8773645,0.06799914725968077
658,Октябрьский,Республика Башкортостан,54.4815311,53.4655972,54.4809722,53.4660062,0.06753028086543748
550,Обь,Новосибирская область,54.9945576,82.6937181,54.9951335,82.6933946,0.06727974840527866
317,Новороссийск,Краснодарский край,44.7235026,37.7686135,44.7239578,37.7690711,0.062201171992266956
660,Сибай,Республика Башкортостан,52.7204651,58.6663783,52.720425,58.665466,0.061606137483395815
191,Шелехов,Иркутская область,52.2102538,104.0973294,52.2097478,104.097683,0.0612061286062417
351,Катайск,Курганская область,56.290809,62.5800359,56.290913,62.579082,0.059990936230261104
464,Пушкино,Московская область,56.0103638,37.8471403,56.0104274,37.8461892,0.059544388466686325
280,Мураши,Кировская область,59.3955383,48.9638417,59.3951018,48.9644445,0.059332187898732645
836,Сызрань,Самарская область,53.1558674,48.4744629,53.15538,48.474121,0.05879585654560113
253,Березовский,Кемеровская область - Кузбасс,55.6693513,86.2744459,55.6696946,86.275154,0.05855766346432539
101,Ленинск,Волгоградская область,48.6936061,45.1992692,48.6941186,45.199215,0.05712608427593694
517,Кулебаки,Нижегородская область,55.4296181,42.5125538,55.429287,42.511879,0.05628661301539976
184,Слюдянка,Иркутская область,51.6563983,103.7187545,51.656769,103.719292,0.05544245340273009
175,Братск,Иркутская область,56.1513108,101.6340035,56.1517085,101.6334907,0.054445693444339846
172,Байкальск,Иркутская область,51.5230393,104.1487532,51.522598,104.149071,0.05377114046108892
336,Зеленогорск,Красноярский край,56.1131564,94.5888103,56.11356,94.589279,0.0534642292868715
104,Новоаннинский,Волгоградская область,50.5296067,42.6666439,50.529675,42.667362,0.051323396458205627
670,Северобайкальск,Республика Бурятия,55.635614,109.3361505,55.635967,109.335648,0.05035287295506536
592,Березники,Пермский край,59.4079923,56.8039427,59.4084171,56.8036958,0.049258654451537195
831,Новокуйбышевск,Самарская область,53.0994565,49.9477382,53.099243,49.948364,0.048054904835715534
839,Санкт-Петербург,Санкт-Петербург,59.9391313,30.3159004,59.938732,30.316229,0.04802471551638201
648,Белорецк,Республика Башкортостан,53.9676488,58.4100419,53.9680705,58.4099549,0.04723493918089417
772,Кукмор,Республика Татарстан,56.1861392,50.8970238,56.1865318,50.8972087,0.04512956546507489
472,Солнечногорск,Московская область,56.185102,36.977631,56.1853501,36.9781536,0.04250743621541049
268,Таштагол,Кемеровская область - Кузбасс,52.759313,87.8476546,52.759403,87.848267,0.04240685724629544
463,Протвино,Московская область,54.8705984,37.2182749,54.8707703,37.2188629,0.04219987111083852
419,Волоколамск,Московская область,56.0356499,35.9585112,56.0360129,35.9583358,0.04180860185075968
585,Нижний Ломов,Пензенская область,53.5300905,43.6730217,53.529991,43.673626,0.04144491563529259
944,Лермонтов,Ставропольский край,44.1054107,42.973135,44.1050468,42.9731466,0.04047443261050366
355,Петухово,Курганская область,55.0650077,67.8873408,55.064663,67.887154,0.040132104410297915
890,Камышлов,Свердловская область,56.8465034,62.7119766,56.846161,62.712154,0.0395719894641375
356,Шадринск,Курганская область,56.0870344,63.6297182,56.087364,63.629482,0.03947074858199815
417,Верея,Московская область,55.343369,36.185694,55.343238,36.185145,0.03764660507503031
832,Октябрьск,Самарская область,53.1640488,48.670762,53.164191,48.6712489,0.03610523744204499
1038,Ялуторовск,Тюменская область,56.6547289,66.3122992,56.654934,66.312752,0.03586189496056578
710,Сыктывкар,Республика Коми,61.6686617,50.8358151,61.6685237,50.8352024,0.035788689975883754
1058,Аша,Челябинская область,54.9906527,57.2783953,54.9908896,57.2780531,0.034211976168729015
542,Бердск,Новосибирская область,54.7582156,83.1070605,54.75795,83.1068095,0.0336390658081289
162,Приволжск,Ивановская область,57.3805743,41.2808565,57.380333,41.281178,0.03303463994731285
571,Сорочинск,Оренбургская область,52.426685,53.1542745,52.426971,53.154175,0.03250947849203254
1001,Новомосковск,Тульская область,54.0109075,38.2914024,54.011013,38.290943,0.03222874633125591
45,Валуйки,Белгородская область,50.2111207,38.0998772,50.211296,38.100227,0.03161582938024316
657,Нефтекамск,Республика Башкортостан,56.088377,54.2483061,56.0884031,54.2478094,0.03095020970501598
762,Арск,Республика Татарстан,56.0912567,49.877067,56.0909916,49.8771828,0.030340407124911064
520,Навашино,Нижегородская область,55.543811,42.1887089,55.544071,42.188671,0.029008835258673753
276,Кирс,Кировская область,59.340056,52.2414437,59.3398971,52.2418232,0.027843281332430806
1056,Советская Гавань,Хабаровский край,48.9664966,140.285174,48.966297,140.284958,0.027225420749892922
475,Талдом,Московская область,56.7308564,37.5276003,56.730941,37.528016,0.027045758775049836
891,Карпинск,Свердловская область,59.7665925,60.0011703,59.7667893,60.0009267,0.025785533728961117
524,Перевоз,Нижегородская область,55.5967718,44.5448369,55.596546,44.544846,0.025114322888676335
906,Новоуральск,Свердловская область,57.2472567,60.0956714,57.247047,60.095818,0.02492965452458965
133,Нововоронеж,Воронежская область,51.3091524,39.2162843,51.30905,39.2160054,0.022482874014878453
205,Зеленоградск,Калининградская область,54.9600185,20.4753652,54.9600365,20.4750188,0.02220536794049299
220,Советск,Калининградская область,55.0809336,21.8886106,55.0809688,21.8882673,0.02219884147789964
626,Уссурийск,Приморский край,43.7971818,131.9518229,43.7972447,131.9520752,0.02142341369978376
582,Заречный,Пензенская область,53.1960836,45.1689907,53.196014,45.169273,0.02033551760384647
32,Онега,Архангельская область,63.9162928,38.0805031,63.91644255,38.08026770943984,0.020241361914350976
163,Пучеж,Ивановская область,56.9820688,43.1683321,56.982048,43.168003,0.020073951531646334
764,Болгар,Республика Татарстан,54.974891,49.0303882,54.9747437,49.0302075,0.02003148702163386
370,Волосово,Ленинградская область,59.4445408,29.4923355,59.44439375,29.492515758626187,0.019266377201442392
260,Междуреченск,Кемеровская область - Кузбасс,53.6865289,88.0702754,53.6863763,88.0703443,0.01756444559460998
192,Баксан,Кабардино-Балкарская Республика,43.6819137,43.5345036,43.6820626,43.5344319,0.017532119458396625
461,Пересвет,Московская область,56.4158326,38.1733534,56.4158101,38.1736347,0.01748236047795773
358,Щучье,Курганская область,55.2087637,62.7478548,55.208908,62.747772,0.01688352876934961
193,Майский,Кабардино-Балкарская Республика,43.6281516,44.0517314,43.6282481,44.0518741,0.01571796644943933
13,Благовещенск,Амурская область,50.290659,127.527198,50.290527,127.527161,0.014911238103449666
430,Егорьевск,Московская область,55.3830113,39.0358317,55.3829765,39.0356223,0.013781873914369795
196,Прохладный,Кабардино-Балкарская Республика,43.7589602,44.0102409,43.7590017,44.0103981,0.01344183301120463
972,Кимры,Тверская область,56.8733213,37.3556605,56.8734395,37.3556968,0.013327059386535046
770,Иннополис,Республика Татарстан,55.7521699,48.7446846,55.7522603,48.7445774,0.012084888442270014
653,Ишимбай,Республика Башкортостан,53.4545764,56.0438751,53.454655,56.043995,0.011807251023491578
929,Рославль,Смоленская область,53.9449558,32.8480258,53.9448678,32.84793172853266,0.011560797662304799
169,Юрьевец,Ивановская область,57.3177781,43.1110401,57.3178792,43.1110178,0.011321264473917157
293,Кострома,Костромская область,57.768,40.927,57.7679158,40.9269141,0.010658849006833455
940,Зеленокумск,Ставропольский край,44.4032668,43.8841877,44.403175,43.884163,0.010394578281937282
492,Кировск,Мурманская область,67.6150424,33.663735,67.6151331,33.6637527,0.010113193050974347
47,Губкин,Белгородская область,51.2837123,37.5347759,51.283714,37.53466,0.00806288461391263
659,Салават,Республика Башкортостан,53.3616974,55.9245224,53.361687,55.924641,0.007954433080085135
445,Кубинка,Московская область,55.5754955,36.6951995,55.5755486,36.6952802,0.007784368558449052
875,Асбест,Свердловская область,57.0052277,61.4581156,57.0052746,61.4580765,0.005727321869215361
158,Комсомольск,Ивановская область,57.0273052,40.3776851,57.027321,40.377602,0.005326986741429626
1074,Миньяр,Челябинская область,55.0709557,57.548478,55.0709139,57.5485021,0.004894655222371772
320,Сочи,Краснодарский край,43.5854551,39.7231548,43.5854823,39.723109,0.0047702830571559685
988,Северск,Томская область,56.6031285,84.8809926,56.603161,84.881012,0.0038039051859064953
824,Скопин,Рязанская область,53.823543,39.5492421,53.823524,39.549274,0.0029744577084067753
84,Петушки,Владимирская область,55.9298134,39.4508075,55.92980185,39.4508310119064,0.0019479514345538478
29,Нарьян-Мар,Архангельская область,67.63777777777779,53.00666666666667,,,
79,Костерево,Владимирская область,55.9337222,39.6247398,,,
134,Новохоперск,Воронежская область,51.0952211,41.6173404,,,
146,Могоча,Забайкальский край,53.7361398,119.7660867,,,
161,Плес,Ивановская область,57.4606031,41.5122672,,,
212,Озерск,Калининградская область,54.4084705,22.0134438,,,
216,Приморск,Калининградская область,54.7311437,19.9981926,,,
232,Кременки,Калужская область,54.8862447,37.1168701,,,
257,Киселевск,Кемеровская область - Кузбасс,54.0059999,86.6366116,,,
327,Артемовск,Красноярский край,54.3473075,93.4358377,,,
335,Заозерный,Красноярский край,55.9617752,94.7091491,,,
390,Пикалево,Ленинградская область,59.5132022,34.1772776,,,
411,Сусуман,Магаданская область,62.7805882,148.1540281,,,
415,Белоозерский,Московская область,55.4595766,38.4389742,,,
447,Ликино-Дулево,Московская область,55.7078257,38.9578093,,,
458,Озеры,Московская область,54.8541006,38.5599196,,,
489,Заозерск,Мурманская область,69.4003584,32.4501496,,,
526,Семенов,Нижегородская область,56.7889794,44.4902885,,,
551,Татарск,Новосибирская область,55.2146167,75.9739914,,,
556,Калачинск,Омская область,55.0598155,74.5653644,,,
607,Очер,Пермский край,57.8852686,54.7161091,,,
613,Чермоз,Пермский край,58.7842834,56.1507138,,,
747,Олекминск,Республика Саха (Якутия),60.3758006,120.4060878,,,
785,Туран,Республика Тыва,52.1449619,93.9173396,,,
828,Жигулевск,Самарская область,53.4011981,49.4945176,,,
852,Пугачев,Саратовская область,52.0159921,48.7972223,,,
876,Березовский,Свердловская область,56.9095924,60.8180907,,,
936,Буденновск,Ставропольский край,44.7816067,44.1650339,,,
967,Вышний Волочек,Тверская область,57.568302,34.5404016,,,
992,Белев,Тульская область,53.8114179,36.1382247,,,
995,Венев,Тульская область,54.3542315,38.2642236,,,
1008,Щекино,Тульская область,54.0020652,37.5176288,,,
1010,Белоярский,Тюменская область,63.7121099,66.6772226,,,
1011,Губкинский,Тюменская область,64.4457594,76.4713274,,,
1014,Когалым,Тюменская область,62.2639527,74.4829794,,,
1015,Лабытнанги,Тюменская область,66.6592841,66.3883009,,,
1016,Лангепас,Тюменская область,61.2536939,75.1807763,,,
1017,Лянтор,Тюменская область,61.6392863,72.179409,,,
1018,Мегион,Тюменская область,61.0318712,76.1025878,,,
1019,Муравленко,Тюменская область,63.7940552,74.4948635,,,
1020,Надым,Тюменская область,65.5377966,72.5182736,,,
1021,Нефтеюганск,Тюменская область,61.0882676,72.6164079,,,
1022,Нижневартовск,Тюменская область,60.9396698,76.5696184,,,
1023,Новый Уренгой,Тюменская область,66.0839433,76.6809681,,,
1024,Ноябрьск,Тюменская область,63.2018039,75.4510581,,,
1025,Нягань,Тюменская область,62.1454701,65.3946047,,,
1026,Покачи,Тюменская область,61.7422169,75.5941517,,,
1027,Пыть-Ях,Тюменская область,60.7585833,72.8365617,,,
1028,Радужный,Тюменская область,62.1342888,77.4584094,,,
1029,Салехард,Тюменская область,66.5492077,66.6085318,,,
1030,Советский,Тюменская область,61.3706913,63.5667222,,,
1031,Сургут,Тюменская область,61.2541083,73.3961587,,,
1032,Тарко-Сале,Тюменская область,64.9118803,77.7610236,,,
1035,Урай,Тюменская область,60.1296954,64.8038508,,,
1036,Ханты-Мансийск,Тюменская область,61.0023984,69.0184798,,,
1037,Югорск,Тюменская область,61.3123568,63.3365484,,,
1081,Трехгорный,Челябинская область,54.8178249,58.4464194,,,
